"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper_1","Anxiety_feelings_Pretest_1","Anxiety_feelings_Pretest_2","Anxiety_feelings_Pretest_3","Anxiety_feelings_Pretest_4","Anxiety_feelings_Pretest_5","Anxiety_feelings_Pretest_6","Anxiety_feelings_Pretest_7","Anxiety_feelings_Pretest_8","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Emotion_1","Emotion_2","Emotion_3","Emotion_4","Emotion_5","Emotion_6","Emotion_7","Emotion_8","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES_1","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance_1","Household_Nb_1","Pay_Next_1","Pay_Month_1","Age_1","Gender_1","Town_Country_1","Town_Country_2","Writing_Script_1","Writing_Script_other","Etudes_1","CSP_1","CSP_other","Game_Feelings_1","TIME_start","TIME_end","TIME_total"
"825","s.0d8f6e3f-308a-4d90-8b08-5d0106c25c64.txt",1,1,2,"XXXX",1,1,2,1,1,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,9,0,7,1,9,1,5,6,1,18,7,3,8,2,NA,NA,NA,1,3,4,2,1,1,2,1,1,6,1,1,1,2,2,1,1,1,6,2,2,1,1,1,2,1,2,24,1,"2000","2600",27,2,"Venissieux","France",1,NA,1,5,NA,"J'ai ressenti une curiosité par rapport a l'utilité finale des test","2023-09-18-21-45","2023-09-18-22-01",16
"826","s.7f911355-fe97-48d4-8cb1-f34463016aeb.txt",2,2,1,"XXXX",1,1,5,1,2,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-05-22-05",NA,NA
"827","s.9a0d2604-3a8b-4979-9c9a-bc276ffdc98a.txt",2,1,2,"XXXX",5,3,5,2,4,4,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,6,6,15,4,6,5,2,NA,NA,NA,15,6,6,6,1,3,2,4,1,3,2,2,2,2,3,2,4,6,3,4,2,NA,NA,1,1,1,9,2,4,2,2,2,2,4,4,1,2,"4000","20000",46,1,"DIJON","FRANCE",1,NA,6,2,NA,"SATISFACTION","2023-10-02-13-26","2023-10-02-13-34",8
"828","s.67b478d1-3b3c-4d7c-9af3-6b4c3be0a030.txt",1,1,1,"XXXX",3,4,4,3,2,5,4,2,3,NA,10,5,8,8,11,5,3,7,2,NA,NA,NA,8,6,4,7,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,7,1,1,2,NA,NA,2,2,2,6,3,6,6,6,6,6,3,6,4,3,"2000","4100",44,2,"PARIS","FRANCE",1,NA,5,3,NA,"une fotre concentration","2023-09-25-15-18","2023-09-25-15-28",10
"829","s.a65a6b8d-0b5d-458d-b0a3-ff7bb99fdbd8.txt",1,1,1,"XXXX",5,6,3,2,5,2,6,3,3,NA,10,3,8,3,11,3,7,2,2,NA,NA,NA,8,2,8,2,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,4,5,2,5,6,2,NA,NA,1,1,2,5,4,4,4,4,2,4,5,6,24,1,"1700","1700",38,1,"valence","france",1,NA,3,5,NA,"il fallait se concentrer","2023-09-07-20-53","2023-09-07-21-03",10
"830","s.4eb706fa-4eb5-4057-a1dd-ed8dfe5c5c8b.txt",2,2,1,"XXXX",3,6,5,3,5,5,6,6,3,NA,20,4,7,5,13,3,6,4,2,NA,NA,NA,9,5,5,5,2,NA,NA,NA,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,2,5,3,5,5,1,1,2,1,1,2,6,3,5,3,7,5,5,7,6,25,1,"500","1000",18,2,"ILLZACH","FRANCE",1,NA,3,8,NA,"sensation désagréable quant au cris entendu, mais expérience enrichissante.","2023-09-15-14-58","2023-09-15-15-07",9
"831","s.d9c669e9-7667-48a6-b07b-fb6627aeb6eb.txt",1,1,1,"XXXX",2,2,6,1,3,5,1,3,2,NA,10,5,1,8,11,4,2,9,1,3,2,2,22,6,1,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,7,1,1,2,NA,NA,1,1,1,5,6,6,7,6,7,3,5,1,25,4,"1700","2500",45,2,"Viviers","france",2,"anglais",7,5,NA,"du calme","2023-10-07-22-49","2023-10-07-23-02",13
"832","s.41c6716e-e6fd-47cb-a8de-92e991f4f4db.txt",1,1,1,"XXXX",5,5,3,5,5,5,5,5,3,NA,18,7,6,6,11,7,6,7,2,NA,NA,NA,8,6,5,7,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,3,5,2,2,2,NA,NA,1,1,1,2,6,6,7,6,6,7,6,6,1,4,"500","600",44,1,"MARSEILLE","FRANCE",1,NA,5,9,NA,"C'etait agreable","2023-09-06-10-26","2023-09-06-10-36",10
"833","s.c32590ad-590f-4e35-ad60-30a694d6373b.txt",1,1,1,"XXXX",1,2,5,1,2,4,2,2,3,NA,10,7,5,5,12,7,5,5,2,NA,NA,NA,8,7,5,5,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,5,2,2,2,NA,NA,1,1,1,6,5,3,1,4,2,6,2,2,1,2,"1000","2000",26,1,"Meudon","France",1,NA,8,5,NA,"Concentration","2023-09-06-22-44","2023-09-06-22-56",12
"834","s.a14cf241-25d0-4803-8fc9-8e4a4f4e0492.txt",1,2,1,"XXXX",4,3,3,3,5,4,4,5,3,NA,10,3,6,8,11,1,2,7,2,NA,NA,NA,8,1,6,6,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,2,3,1,1,1,2,1,1,1,5,6,3,3,7,2,7,6,6,12,2,"1200","1500",54,1,"SAINT PAUL","FRANCE",1,NA,3,5,NA,"cette tâche était très stessante à cause des cris et alarmes.","2023-09-22-16-29","2023-09-22-16-41",12
"835","s.a30b3ab3-f20f-400f-a0f5-ed751ad9fa37.txt",1,2,1,"XXXX",1,1,5,1,7,6,1,1,3,NA,10,4,6,7,10,3,5,6,2,NA,NA,NA,8,4,5,6,1,3,2,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,5,5,2,3,1,2,2,2,2,2,4,3,7,3,3,3,6,3,7,15,6,"3200","3200",38,1,"Fontenay le comte","France",1,NA,3,2,NA,"Dans l'ensemble le son était très supportable","2023-09-15-21-24","2023-09-15-21-43",19
"836","s.069dfe6b-98b5-4766-9d5a-4e8d4f6b41bd.txt",1,2,1,"XXXX",1,1,5,1,1,7,1,1,2,NA,11,5,5,5,2,5,2,5,2,NA,NA,NA,0,5,2,5,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,6,1,1,2,NA,NA,1,1,1,5,1,1,1,1,1,1,1,1,23,1,"2500","2500",75,2,"les garennes sur loire","france",1,NA,6,7,NA,"ras","2023-09-05-12-01","2023-09-05-12-13",12
"837","s.c7234119-f6bc-46b1-b70b-1b969e071da5.txt",2,2,1,"XXXX",5,7,4,5,7,3,7,6,3,NA,11,2,5,5,12,3,5,5,2,NA,NA,NA,9,1,6,4,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,7,3,6,6,1,1,2,1,1,1,5,4,5,4,5,5,5,5,5,17,2,"1850","1850",28,1,"chantraine","france",1,NA,5,5,NA,"Au fur et a mesures des videos, les cris étaient des plus en plus derangeant","2023-09-13-18-39","2023-09-13-18-48",9
"838","s.ddb87322-8103-46f0-892f-839aacf63a14.txt",2,1,1,"XXXX",1,1,3,1,1,6,1,1,3,NA,12,7,2,8,13,7,3,8,2,NA,NA,NA,8,7,2,8,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,6,1,1,2,NA,NA,1,1,1,6,1,1,1,1,1,1,2,3,21,4,"3500","5700",55,2,"ALES","FRANCE",2,"arabe",8,4,NA,"Je n'ai rien ressenti de particulier.","2023-09-09-08-23","2023-09-09-08-38",15
"839","s.79d959e9-ea53-48b9-8052-7f7d7e32231a.txt",2,1,1,"XXXX",2,2,5,2,2,6,2,2,3,NA,11,5,2,8,12,5,2,8,1,3,4,2,8,5,2,8,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,2,2,6,2,2,2,NA,NA,1,2,2,6,3,2,2,2,2,4,2,2,24,1,"2000","2000",28,2,"Saint Nazaire","France",1,NA,5,4,NA,"Du calme","2023-09-05-17-56","2023-09-05-18-08",12
"840","s.9de04716-6528-4858-b710-977999b30878.txt",1,2,1,"XXXX",1,2,2,1,2,6,5,2,3,NA,10,4,7,8,11,1,9,3,2,NA,NA,NA,8,2,8,4,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,7,3,6,5,1,1,2,1,1,2,3,6,5,1,3,1,3,3,5,25,2,"382","723",22,1,"Rouen","France",1,NA,5,8,NA,"J'ai ressentis du stress et de l'angoisse quand les personnes criaient. Cependant, l'alarme sonore m'a beaucoup moins stressé que les cris humains.","2023-09-06-11-38","2023-09-06-11-57",19
"841","s.2f240954-c834-4f18-b737-fed470cb90e3.txt",1,1,2,"XXXX",1,1,4,1,1,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,9,8,20,5,9,8,1,3,4,6,18,9,9,8,1,3,4,2,1,3,4,2,1,1,1,1,1,6,1,1,2,NA,NA,1,2,1,6,2,5,2,2,1,5,6,6,22,1,"1500","3500",27,1,"CAEN","France",1,NA,8,5,NA,"Rien de spécial","2023-09-10-14-26","2023-09-10-14-33",7
"842","s.5e353ee3-ff7c-42db-9e94-2df1c8907f88.txt",1,2,2,"XXXX",1,1,3,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-28-11-47",NA,NA
"843","s.cc5f689c-8432-4640-9ca1-485eaf605318.txt",2,2,2,"XXXX",2,2,4,1,1,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,4,0,3,7,3,1,6,7,7,0,2,7,2,2,NA,NA,NA,2,6,7,7,1,1,3,1,3,2,3,3,2,NA,NA,1,1,1,8,1,1,1,1,3,2,3,1,10,4,"4000","5500",36,2,"Le poiré sur vie","France",2,"Arabe",5,3,NA,"Aucune vidéo n'a fonctionné cela est très frustrant","2023-09-16-20-18","2023-09-16-20-27",9
"844","s.1f81ca3c-6d73-46ba-82c8-89fe93d01db1.txt",2,1,1,"XXXX",1,3,3,5,3,7,1,1,3,NA,8,5,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-14-17-29",NA,NA
"845","s.6e303edc-7815-4c7a-aadd-36aba95cb4bf.txt",1,2,1,"XXXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-17-18-32",NA,NA
"846","s.a54abd49-c863-44d7-b323-f042f5e0b736.txt",1,1,2,"XXXX",1,4,4,2,4,4,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,5,7,18,4,6,6,1,3,4,2,20,5,6,6,1,3,4,2,1,3,4,2,1,3,1,1,4,4,2,4,2,NA,NA,1,1,1,7,2,4,1,1,3,2,2,5,6,3,"2700","5200",30,1,"Bessières","France",1,NA,8,3,NA,"Un peu de stress de me tromper","2023-10-25-17-10","2023-10-25-17-21",11
"847","s.5f7efb69-8bec-48fa-b9a4-6f392637f5f6.txt",1,1,1,"XXXX",2,3,4,4,3,4,3,3,3,NA,10,4,2,8,12,6,1,7,1,3,2,2,8,5,1,5,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,3,2,2,2,2,NA,NA,1,2,2,6,7,6,3,7,5,7,5,7,16,1,"450","300",22,2,"Caen","France",1,NA,8,8,NA,"Rien sortant de l'ordinaire, de la concentration surtout","2023-09-07-16-29","2023-09-07-16-35",6
"848","s.17abda66-bdfb-43cb-b4ed-39d7f52695b1.txt",2,1,2,"XXXX",1,1,5,1,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,2,9,18,7,4,7,1,3,2,4,18,7,3,9,1,3,2,2,1,3,2,2,1,1,5,1,1,7,1,1,2,NA,NA,1,1,2,5,3,3,1,3,1,4,4,3,2,6,NA,NA,37,1,"Lyon","France",2,"Arabe",8,3,NA,"Aux aguets pour ne pas faire d'erreur sur le~~Nombre de rebonds","2023-10-26-15-06","2023-10-26-15-17",11
"849","s.58121828-b46a-4832-b1be-702e00b98a25.txt",1,2,1,"XXXX",1,1,4,1,1,7,1,1,3,NA,12,2,6,4,11,3,6,5,2,NA,NA,NA,8,3,7,4,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,4,4,4,5,1,1,2,1,1,1,5,3,6,3,2,2,5,5,5,13,5,"2200","5100",48,2,"CHATEAU-GAILLARD","FRANCE",1,NA,5,5,NA,"J'atais un peu tendu par la sirène et les differents cris","2023-09-14-17-01","2023-09-14-17-10",9
"850","s.874bad9e-0fea-4625-8917-c34760664bce.txt",1,2,1,"XXXX",1,3,5,4,1,5,1,2,3,NA,10,5,2,9,12,4,2,9,2,NA,NA,NA,8,5,2,9,1,3,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,6,3,4,1,1,2,1,1,1,2,6,6,6,6,6,6,6,6,6,1,"500","500",39,1,"JOEUF","France",1,NA,5,9,NA,"certains cris étaient effrayant","2023-09-26-15-02","2023-09-26-15-14",12
"851","s.2103bca5-0c95-49e3-989c-4fa31a27b433.txt",1,1,1,"XXXX",1,1,7,1,1,7,1,1,3,NA,9,3,1,1,9,1,9,1,2,NA,NA,NA,8,1,1,1,2,NA,NA,NA,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,2,NA,NA,1,1,1,6,5,7,7,6,3,1,2,2,15,5,"1200","1200",43,2,"Chalon sur Saône","France",2,"Tunisien",0,5,NA,"De la motivation","2023-10-27-07-53","2023-10-27-08-21",28
"852","s.d8c6f4e9-85a3-460e-96b4-ed783b94ed76.txt",1,2,1,"XXXX",3,4,3,4,3,5,4,3,2,NA,10,4,4,8,11,3,5,7,2,NA,NA,NA,8,4,4,7,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,5,5,4,4,1,1,2,1,1,2,7,3,5,2,3,2,3,4,4,18,2,"2600","3100",43,2,"cremieu","France",1,NA,8,5,NA,"tension et demande de concentration","2023-09-14-22-46","2023-09-14-22-56",10
"853","s.8aa80014-970e-4d8c-8acb-dab665bfb938.txt",1,2,1,"XXXX",2,2,6,2,2,5,2,2,2,NA,13,4,7,4,12,3,6,4,2,NA,NA,NA,8,4,7,7,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6,5,5,6,5,1,1,2,1,1,2,1,7,7,7,7,7,7,7,7,31,1,"1000","1000",24,1,"paris","france",1,NA,0,5,NA,"stresse","2023-09-05-19-08","2023-09-05-19-13",5
"854","s.a22a42aa-0512-48f7-a9d8-356d9d10b612.txt",1,1,1,"XXXX",1,2,5,1,3,6,3,2,3,NA,10,5,6,6,11,5,5,5,2,NA,NA,NA,8,5,5,5,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,6,2,1,2,NA,NA,1,2,2,4,1,2,1,1,1,2,5,6,3,4,"3000","5800",43,1,"Houplines","FRANCE",1,NA,5,2,NA,"rien de spécifique, juste de la concentration","2023-09-05-11-16","2023-09-05-11-24",8
"855","s.3582b1a7-61fe-4817-8b98-2bf35f7a00c1.txt",1,2,2,"XXXX",2,3,4,2,3,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,4,7,17,3,4,4,2,NA,NA,NA,20,4,4,5,1,3,4,2,1,1,2,1,1,5,1,2,4,2,5,3,1,1,2,1,1,1,4,5,3,2,3,3,4,4,4,5,5,"1500","1800",42,1,"Bagnères de Bigorre","France",1,NA,8,3,NA,"C'est une tâche à la fois simple et complexe","2023-09-25-15-11","2023-09-25-15-20",9
"856","s.a4593b51-f8a5-41a7-9793-480eced999c8.txt",2,1,2,"XXXX",2,6,3,7,3,3,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,8,14,8,2,7,2,NA,NA,NA,15,7,2,6,1,3,2,2,1,3,2,2,1,1,3,1,1,7,1,1,2,NA,NA,1,1,1,5,7,6,5,7,7,7,6,6,6,9,"120","1400",38,1,"Le caire","Egypte",2,"Arabe",2,9,NA,"Trouver du travail","2023-09-26-10-18","2023-09-26-10-34",16
"857","s.d29f2f3e-1d31-48cc-b4e9-2b45c8144f7f.txt",2,2,2,"XXXX",1,1,4,3,3,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,7,5,16,2,8,4,1,3,2,6,17,3,7,4,2,NA,NA,NA,1,3,2,2,1,2,1,1,5,2,6,5,1,1,2,1,1,1,7,3,6,1,4,1,5,3,6,20,3,"2600","4000",38,2,"Lille","France",1,NA,10,3,NA,"L'experience est assez stressante en raison du volume sonore et des bruits anxiogènes","2023-09-05-11-23","2023-09-05-11-33",10
"858","s.2a61c904-6b8c-43a2-92fc-e7fb98ad2279.txt",1,1,2,"XXXX",2,2,4,2,2,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,5,11,3,5,4,1,3,4,1,8,3,4,3,1,3,4,2,1,3,4,2,2,3,4,3,3,5,3,3,2,NA,NA,1,1,2,3,7,6,5,7,6,6,7,6,12,1,"990","990",43,2,"La Broque","FRANCE",1,NA,3,9,NA,"Nervosité petite","2023-10-25-22-14","2023-10-25-22-32",18
"859","s.61d9aaf9-701b-4039-b169-0214b336966b.txt",2,1,2,"XXXX",1,1,1,1,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,8,12,5,1,8,2,NA,NA,NA,14,5,5,8,1,3,2,2,1,3,2,2,1,1,1,1,1,7,1,1,2,NA,NA,1,1,2,1,7,7,7,7,7,7,7,7,10,1,"500","500",51,1,"Versailles","France",2,"anglais",3,3,NA,"rien","2023-09-24-21-34","2023-09-24-21-58",24
"860","s.27c080b0-60e5-4a1d-8da8-d1f111138d5e.txt",2,2,2,"XXXX",3,5,6,2,1,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-17-20-41",NA,NA
"861","s.d51966fb-ab08-41bb-832e-9f62335fe155.txt",1,2,2,"XXXX",1,3,2,4,4,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,5,7,17,3,6,5,2,NA,NA,NA,19,3,5,3,1,3,4,4,1,3,4,4,1,5,2,4,5,1,5,4,1,1,2,1,1,1,5,3,1,2,5,2,4,1,2,12,5,"2200","3500",41,1,"CLERMONT-FERRAND","FRANCE",2,NA,5,5,NA,"J'AI RESSENTIE UN PEU DE NERVOSITE A CAUSE DU SON.","2023-09-18-10-53","2023-09-18-11-06",13
"862","s.22c7b8be-6982-4306-be5e-5476f45d6d75.txt",2,1,2,"XXXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-26-00-02",NA,NA
